participant_id,concrete_value,abstract_value,pair_difference,concrete_question_id,abstract_question_id,word_count_difference,enem_correctness_difference
PID036,-3.212716446799018e-07,2.446113465458347e-07,-5.658829912257365e-07,2020_CH_82,2021_CH_86,45.0,-0.11519826191672422
PID038,2.971202645672829e-08,-2.417908446550062e-07,2.715028711117345e-07,2020_CH_82,2021_CH_86,45.0,-0.11519826191672422
PID001,-1.1120752970716993e-07,-5.217381423684812e-08,-5.90337154703218e-08,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID002,5.968919476278418e-08,2.278240701069945e-09,5.7410954061714234e-08,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID003,-1.645616217952372e-07,-2.531683251336267e-08,-1.3924478928187452e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID004,2.3723475222693658e-07,1.016185737536907e-07,1.3561617847324588e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID005,-1.2534710622865157e-07,3.5550581460953777e-07,-4.808529208381893e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID007,-1.9761452245745158e-07,-3.1253498302796705e-08,-1.6636102415465487e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID008,5.757169434292888e-07,2.671526763579666e-07,3.085642670713222e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID009,3.699883888317994e-08,-2.234729992540021e-07,2.6047183813718207e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID010,3.2204991280077256e-07,-2.6846011042164706e-08,3.4889592384293727e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID011,-3.933421545200876e-08,-5.326549255223957e-08,1.3931277100230811e-08,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID012,2.3392260303333915e-07,2.132573056928633e-07,2.066529734047585e-08,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID013,7.48817857191703e-08,-2.855078256607028e-07,3.6038961137987313e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID014,-3.28318281132217e-08,-2.6455013788198004e-08,-6.376814325023696e-09,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID015,-2.0466945420399227e-07,-4.094674756648967e-07,2.0479802146090443e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID016,-2.150013446820189e-07,-4.5482580541082885e-07,2.3982446072880993e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID017,-8.199872328101368e-08,-2.398042307562942e-07,1.578055074752805e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID018,-8.271022409129289e-08,7.987086279640108e-08,-1.6258108688769396e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID019,1.7994088221910009e-07,3.081078721662834e-07,-1.2816698994718332e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID020,-2.9614653295348063e-08,1.0851662777219953e-07,-1.381312810675476e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID021,-1.0259616738166747e-07,-1.200903028521443e-07,1.7494135470476838e-08,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID022,-7.185427260261318e-07,-2.384423104873807e-07,-4.801004155387511e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID023,-9.170212404170296e-08,1.8827938098062054e-07,-2.799815050223235e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID024,-1.423409674173754e-07,2.057187633051107e-07,-3.480597307224861e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID025,-1.4904317027717446e-07,1.3798890399361861e-07,-2.870320742707931e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID026,-1.5354774781710592e-07,-3.814901303436819e-08,-1.1539873478273773e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID027,-1.1856478620935353e-07,1.5013028437529497e-07,-2.686950705846485e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID028,-1.2589364228676846e-07,-3.5845792134266937e-07,2.3256427905590092e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID029,-1.2950204644490736e-07,-8.933952246951505e-08,-4.016252397539231e-08,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID030,-3.7884045055450537e-07,-6.753751242653052e-07,2.9653467371079985e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID031,-3.003551951155916e-07,-1.509800140025904e-07,-1.4937518111300118e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID032,2.0741139442745322e-07,-3.789501637565738e-07,5.86361558184027e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID033,1.859216755315895e-07,1.413568820381076e-07,4.456479349348189e-08,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID034,-1.80726259251504e-07,6.345723437886493e-07,-8.152986030401532e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID035,-1.1940073744008305e-08,-7.594095360028296e-07,7.474694622588213e-07,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID036,-3.212716446799018e-07,-2.539016579263035e-07,-6.736998675359828e-08,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID038,2.971202645672829e-08,-4.273097454750763e-08,7.244300100423592e-08,2020_CH_82,2022_CH_47,-9.0,-0.03302396234262961
PID001,-1.1120752970716993e-07,1.2665671767574605e-07,-2.3786424738291598e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID002,5.968919476278418e-08,-3.355171315886559e-07,3.9520632635144013e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID003,-1.645616217952372e-07,-1.27704072800371e-07,-3.685754899486619e-08,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID004,2.3723475222693658e-07,-1.5942600686543949e-07,3.9666075909237604e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID005,-1.2534710622865157e-07,6.632103393269629e-08,-1.9166814016134786e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID007,-1.9761452245745158e-07,-5.144444399061532e-08,-1.4617007846683626e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID008,5.757169434292888e-07,2.765108289288788e-07,2.9920611450041e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID009,3.699883888317994e-08,-4.8886626681247635e-08,8.588546556442757e-08,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID010,3.2204991280077256e-07,-2.730157063733084e-07,5.95065619174081e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID011,-3.933421545200876e-08,-2.3802987476970761e-07,1.9869565931769885e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID012,2.3392260303333915e-07,-8.737524396175753e-08,3.2129784699509666e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID013,7.48817857191703e-08,4.8459918891553454e-08,2.6421866827616848e-08,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID014,-3.28318281132217e-08,-1.6848493478902478e-07,1.3565310667580308e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID015,-2.0466945420399227e-07,1.0774708962795597e-08,-2.1544416316678787e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID016,-2.150013446820189e-07,2.051970566655599e-07,-4.201984013475788e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID017,-8.199872328101368e-08,-8.07350638325854e-08,-1.2636594484282795e-09,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID018,-8.271022409129289e-08,-4.7204083596105327e-08,-3.550614049518756e-08,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID019,1.7994088221910009e-07,5.742321043075351e-07,-3.9429122208843506e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID020,-2.9614653295348063e-08,1.8897132297593962e-07,-2.1858597627128767e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID021,-1.0259616738166747e-07,1.762104071265645e-08,-1.2021720809432393e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID022,-7.185427260261318e-07,-2.7257821446406736e-08,-6.912849045797251e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID023,-9.170212404170296e-08,1.0607466000409769e-07,-1.9777678404580066e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID024,-1.423409674173754e-07,2.2017582761467697e-07,-3.625167950320524e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID025,-1.4904317027717446e-07,-2.237606002444781e-07,7.471742996730365e-08,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID026,-1.5354774781710592e-07,-2.0982128142977607e-07,5.6273533612670146e-08,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID027,-1.1856478620935353e-07,4.364556037699e-07,-5.550203899792536e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID028,-1.2589364228676846e-07,9.000012342145569e-07,-1.0258948765013254e-06,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID029,-1.2950204644490736e-07,-2.520870460821113e-07,1.225849996372039e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID030,-3.7884045055450537e-07,-3.0445309553577524e-07,-7.438735501873013e-08,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID031,-3.003551951155916e-07,-1.398942236467631e-07,-1.6046097146882847e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID032,2.0741139442745322e-07,-2.6075145854839946e-07,4.681628529758527e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID033,1.859216755315895e-07,1.3607410024482825e-07,4.9847575286761235e-08,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID034,-1.80726259251504e-07,-1.1702277499272105e-07,-6.370348425878295e-08,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID035,-1.1940073744008305e-08,-4.533268727891675e-07,4.413867990451592e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID036,-3.212716446799018e-07,-1.3703550007216662e-07,-1.8423614460773518e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID038,2.971202645672829e-08,-3.688547292279365e-07,3.9856675568466476e-07,2020_CH_82,2022_CH_51,14.0,0.1862591346158894
PID001,-1.1120752970716993e-07,-7.544987705544276e-08,-3.5757652651727164e-08,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID002,5.968919476278418e-08,-2.8331336082030014e-07,3.4300255558308434e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID003,-1.645616217952372e-07,-5.0754519516976265e-08,-1.1380710227826092e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID004,2.3723475222693658e-07,1.9009962690729978e-08,2.182247895362066e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID005,-1.2534710622865157e-07,-2.7467912279600487e-10,-1.2507242710585557e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID007,-1.9761452245745158e-07,2.8720706294392543e-08,-2.2633522875184413e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID008,5.757169434292888e-07,-1.729304022363191e-07,7.486473456656078e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID009,3.699883888317994e-08,1.0388474106145701e-07,-6.688590217827707e-08,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID010,3.2204991280077256e-07,1.535461014293907e-07,1.6850381137138185e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID011,-3.933421545200876e-08,2.7512816354580385e-07,-3.144623789978126e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID012,2.3392260303333915e-07,2.1536824254556482e-07,1.855436048777433e-08,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID013,7.48817857191703e-08,-6.44427108272742e-08,1.393244965464445e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID014,-3.28318281132217e-08,-5.7587314805917835e-08,2.4755486692696134e-08,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID015,-2.0466945420399227e-07,-2.8349218371847096e-07,7.88227295144787e-08,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID016,-2.150013446820189e-07,3.852936620664056e-07,-6.002950067484245e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID017,-8.199872328101368e-08,-3.250941111046565e-07,2.430953878236428e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID018,-8.271022409129289e-08,-5.282554515386274e-08,-2.988467893743015e-08,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID019,1.7994088221910009e-07,-5.64773889048364e-07,7.447147712674642e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID020,-2.9614653295348063e-08,-2.1560511859740483e-08,-8.05414143560758e-09,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID021,-1.0259616738166747e-07,-2.726123724162968e-07,1.7001620503462934e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID022,-7.185427260261318e-07,2.8873929808074254e-07,-1.0072820241068743e-06,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID023,-9.170212404170296e-08,-1.663248076962129e-07,7.462268365450994e-08,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID024,-1.423409674173754e-07,3.0899766182887173e-07,-4.5133862924624716e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID025,-1.4904317027717446e-07,1.276274671050717e-07,-2.7667063738224615e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID026,-1.5354774781710592e-07,-1.1173623101867359e-07,-4.1811516798432336e-08,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID027,-1.1856478620935353e-07,3.7906260584502827e-08,-1.5647104679385636e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID028,-1.2589364228676846e-07,-2.395050126095648e-07,1.1361137032279633e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID029,-1.2950204644490736e-07,1.3423521405634191e-08,-1.4292556785054155e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID030,-3.7884045055450537e-07,-1.7333125679145457e-07,-2.055091937630508e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID031,-3.003551951155916e-07,-3.034340700667656e-07,3.0788749511739972e-09,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID032,2.0741139442745322e-07,1.6233244401957506e-07,4.507895040787816e-08,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID033,1.859216755315895e-07,-1.833227273061016e-07,3.692444028376911e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID034,-1.80726259251504e-07,4.02488127922063e-07,-5.83214387173567e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID035,-1.1940073744008305e-08,7.578806199767495e-08,-8.772813574168325e-08,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID036,-3.212716446799018e-07,-1.0668143149639981e-07,-2.14590213183502e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID038,2.971202645672829e-08,-7.041082604734235e-08,1.0012285250407064e-07,2020_CH_82,2022_CH_60,16.0,-0.012212541990097692
PID001,-1.1120752970716993e-07,3.211223736927224e-08,-1.4331976707644217e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID002,5.968919476278418e-08,-3.199129963798665e-07,3.7960219114265066e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID003,-1.645616217952372e-07,-6.093303328814711e-07,4.4476871108623395e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID004,2.3723475222693658e-07,1.1326325844233433e-07,1.2397149378460226e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID005,-1.2534710622865157e-07,2.123332356808356e-07,-3.376803419094872e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID007,-1.9761452245745158e-07,-2.715510357355311e-07,7.39365132780795e-08,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID008,5.757169434292888e-07,6.967772151642112e-07,-1.210602717349224e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID009,3.699883888317994e-08,-2.898736421491571e-07,3.268724810323371e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID010,3.2204991280077256e-07,2.943247199568737e-07,2.7725192843898846e-08,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID011,-3.933421545200876e-08,-4.573244427510342e-07,4.179902272990254e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID012,2.3392260303333915e-07,-2.76168506266408e-07,5.100911092997472e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID013,7.48817857191703e-08,-1.905367822895329e-07,2.654185680087032e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID014,-3.28318281132217e-08,-1.8380789750512754e-07,1.5097606939190584e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID015,-2.0466945420399227e-07,-6.014107510226943e-07,3.9674129681870206e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID016,-2.150013446820189e-07,4.0705125221639534e-08,-2.5570646990365843e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID017,-8.199872328101368e-08,-4.216034064404389e-08,-3.9838382636969794e-08,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID018,-8.271022409129289e-08,-4.520992146088121e-08,-3.750030263041168e-08,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID019,1.7994088221910009e-07,2.575649281052421e-07,-7.762404588614203e-08,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID020,-2.9614653295348063e-08,2.9788801980597937e-07,-3.275026731013274e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID021,-1.0259616738166747e-07,-2.6862329134145577e-07,1.6602712395978828e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID022,-7.185427260261318e-07,-5.487730532198844e-09,-7.13054995493933e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID023,-9.170212404170296e-08,-2.472845160223489e-07,1.5558239198064595e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID024,-1.423409674173754e-07,-8.850523432472122e-08,-5.3835733092654185e-08,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID025,-1.4904317027717446e-07,-1.734965251539982e-07,2.4453354876823732e-08,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID026,-1.5354774781710592e-07,-1.0001501798011493e-07,-5.353272983699099e-08,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID027,-1.1856478620935353e-07,-2.0548450473983597e-07,8.691971853048244e-08,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID028,-1.2589364228676846e-07,-3.5894481057734866e-08,-8.999916122903359e-08,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID029,-1.2950204644490736e-07,-3.135525594941752e-07,1.8405051304926782e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID030,-3.7884045055450537e-07,-3.9173899194449206e-08,-3.3966655136005614e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID031,-3.003551951155916e-07,1.430183138714304e-07,-4.43373508987022e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID032,2.0741139442745322e-07,2.000725266922558e-07,7.338867735197418e-09,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID033,1.859216755315895e-07,-6.84981621199565e-08,2.54419837651546e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID034,-1.80726259251504e-07,-6.782114968773422e-07,4.974852376258383e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID035,-1.1940073744008305e-08,-4.0532399198285516e-07,3.9338391823884684e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID036,-3.212716446799018e-07,-6.206468439967797e-08,-2.5920696028022384e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID038,2.971202645672829e-08,2.0798072845738017e-07,-1.7826870200065187e-07,2020_CH_82,2022_CH_71,46.0,-0.0034245194011778834
PID001,-6.76736010184538e-08,7.316194238337355e-08,-1.4083554340182736e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID002,-1.397797766232877e-07,1.0598707583608674e-07,-2.457668524593744e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID003,-6.08717163191074e-08,-5.930459074776495e-07,5.321741911585421e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID004,-9.836881295552895e-08,-1.3866326675553937e-07,4.029445380001042e-08,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID005,3.268969557884896e-07,6.37021718828823e-08,2.631947839056073e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID007,4.24669670116602e-08,9.151150874388852e-08,-4.904454173222832e-08,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID008,-3.446751062775126e-07,6.822044209955754e-07,-1.026879527273088e-06,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID009,6.556765239718971e-09,-6.664480037632872e-08,7.320156561604769e-08,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID010,4.898700813941619e-07,-3.014363940908668e-07,7.913064754850287e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID011,1.629743867789538e-08,-1.550131466119946e-07,1.7131058528988998e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID012,2.2858467806286305e-07,4.469187790119441e-07,-2.1833410094908106e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID013,-5.7900889532204695e-08,-2.003512193431751e-08,-3.7865767597887184e-08,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID014,-1.1074483822411433e-07,3.406564655321656e-08,-1.448104847773309e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID015,7.490701591832506e-08,1.9335840762978805e-07,-1.1845139171146299e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID016,-3.0555571583002734e-07,-5.120220394376319e-07,2.0646632360760455e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID017,-3.165551128726228e-07,-1.862083489608134e-07,-1.303467639118094e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID019,-5.610010162117368e-07,9.072204696950768e-07,-1.4682214859068137e-06,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID020,3.389249071762308e-08,1.0222102222114098e-08,2.3670388495508984e-08,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID021,4.677912640967639e-08,-8.64916644993989e-08,1.332707909090753e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID022,1.3467628723854992e-08,-3.231386948117753e-07,3.366063235356303e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID023,-2.4127920772415026e-07,-1.915355942650202e-07,-4.974361345913005e-08,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID024,3.178432235444809e-07,-3.102777848244566e-08,3.4887100202692655e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID025,-3.529586071601802e-07,2.12719105188547e-07,-5.656777123487273e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID026,-1.6267660746422916e-07,-3.683701044376788e-07,2.056934969734496e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID027,-7.14537187135905e-08,2.2857957981154412e-08,-9.431167669474491e-08,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID028,-3.952300769425736e-08,3.387316190280197e-08,-7.339616959705933e-08,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID029,-4.501165814011404e-09,-1.1492067639249957e-07,1.1041951057848817e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID030,2.579368554034774e-07,1.5538225458762967e-07,1.0255460081584772e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID031,1.681808652028027e-07,-1.085173129337319e-08,1.790325964961759e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID032,5.5439036541328323e-08,-1.1590487232481133e-07,1.7134390886613967e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID033,-2.373647822193528e-08,4.1074602731770035e-08,-6.481108095370532e-08,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID034,-2.394628054355828e-07,3.958015972571853e-07,-6.35264402692768e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID035,-4.580034809619164e-07,1.3622220022183232e-08,-4.716257009840997e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID036,-5.318026730441184e-08,1.3432502198967465e-07,-1.8750528929408648e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID038,-3.029717597004906e-08,2.2928968601847899e-07,-2.5958686198852806e-07,2020_CH_84,2019_CH_56,-14.0,-0.17462507680017567
PID001,-6.76736010184538e-08,-1.2393192223121171e-08,-5.528040879533263e-08,2020_CH_84,2019_CH_64,-49.0,-0.386259105823909
PID002,-1.397797766232877e-07,-2.243398458365667e-07,8.4560069213279e-08,2020_CH_84,2019_CH_64,-49.0,-0.386259105823909
PID003,-6.08717163191074e-08,-5.314174060736647e-08,-7.729975711740933e-09,2020_CH_84,2019_CH_64,-49.0,-0.386259105823909
PID004,-9.836881295552895e-08,-1.7117662700265605e-07,7.28078140471271e-08,2020_CH_84,2019_CH_64,-49.0,-0.386259105823909
PID005,3.268969557884896e-07,-4.3848689620214836e-08,3.7074564540870445e-07,2020_CH_84,2019_CH_64,-49.0,-0.386259105823909
PID007,4.24669670116602e-08,-1.43162389804268e-07,1.856293568159282e-07,2020_CH_84,2019_CH_64,-49.0,-0.386259105823909
PID008,-3.446751062775126e-07,-1.2505992273198606e-06,9.059241210423481e-07,2020_CH_84,2019_CH_64,-49.0,-0.386259105823909
PID009,6.556765239718971e-09,-5.306161064358217e-07,5.371728716755406e-07,2020_CH_84,2019_CH_64,-49.0,-0.386259105823909
PID010,4.898700813941619e-07,-3.161134740431816e-07,8.059835554373435e-07,2020_CH_84,2019_CH_64,-49.0,-0.386259105823909
PID011,1.629743867789538e-08,1.5111167548710678e-07,-1.348142368092114e-07,2020_CH_84,2019_CH_64,-49.0,-0.386259105823909
PID012,2.2858467806286305e-07,3.3127076382510537e-07,-1.0268608576224232e-07,2020_CH_84,2019_CH_64,-49.0,-0.386259105823909
PID013,-5.7900889532204695e-08,-1.2471470819131834e-07,6.681381865911364e-08,2020_CH_84,2019_CH_64,-49.0,-0.386259105823909
PID014,-1.1074483822411433e-07,-2.4157991487313615e-07,1.3083507664902182e-07,2020_CH_84,2019_CH_64,-49.0,-0.386259105823909
PID015,7.490701591832506e-08,-1.251885626160419e-07,2.0009557853436696e-07,2020_CH_84,2019_CH_64,-49.0,-0.386259105823909
PID016,-3.0555571583002734e-07,-4.83665546445472e-07,1.7810983061544463e-07,2020_CH_84,2019_CH_64,-49.0,-0.386259105823909
PID017,-3.165551128726228e-07,-1.0848473875442245e-07,-2.0807037411820034e-07,2020_CH_84,2019_CH_64,-49.0,-0.386259105823909
PID019,-5.610010162117368e-07,-8.30765117819993e-07,2.697641016082562e-07,2020_CH_84,2019_CH_64,-49.0,-0.386259105823909
